"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-11",,,,,"0.30",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-12",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-13",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-14",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-18",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-19",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-20",,,,,"0.40",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-21",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-22",,,,,"1.20",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-23",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-24",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-25",,,,,"0.20",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-26",,,,,"1.00",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-27",,,,,"1.00",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-29",,,,,"0.50",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-30",,,,,"0.30",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-05-31",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-01",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-02",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-03",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-05",,,,,"0.80",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-08",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-12",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-13",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-14",,,,,"0.90",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-16",,,,,"0.00",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-17",,,,,"0.00",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-18",,,,,"0.00",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-19",,,,,"0.20",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-20",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-21",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-23",,,,,"0.30",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-24",,,,,"1.85",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-27",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-29",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-06-30",,,,,"0.35","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-01",,,,,"1.10",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-02",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-03",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-04",,,,,"0.50",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-05",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-07",,,,,"0.50",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-08",,,,,"0.90",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-11",,,,,"0.70",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-12",,,,,"0.70",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-13",,,,,"1.00",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-14",,,,,"0.80",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-18",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-20",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-21",,,,,"0.90",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-22",,,,,"1.30",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-23",,,,,"0.50",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-24",,,,,"1.40",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-27",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-28",,,,,"0.20",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-29",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-30",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-07-31",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-01",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-02",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-03",,,,,"0.30","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-04",,,,,"0.25",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-05",,,,,"0.10",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-08",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-12",,,,,"0.40",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-13",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-14",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-18",,,,,"0.10",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-19",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-20",,,,,"0.35",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-21",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-08-23",,,,,"0.15",,,,,,,,,,,,,
